sheet,state,metric,station_code,station_name,month,round,value,source_url,source_file
Bihar_FC_2025,Bihar,FC,3118,D/S BHAGALPUR,October,second,350.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,3118,D/S BHAGALPUR,November,first,1300.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,3118,D/S BHAGALPUR,December,second,3500.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,1816,KAHALGAON,January,first,2400.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,1816,KAHALGAON,February,second,2200.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,1816,KAHALGAON,March,first,1300.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,1816,KAHALGAON,April,second,49.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,1816,KAHALGAON,May,first,490.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,1816,KAHALGAON,June,second,920.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,1816,KAHALGAON,July,first,79.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,1816,KAHALGAON,September,first,540.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,1816,KAHALGAON,October,second,240.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,1816,KAHALGAON,November,first,1700.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,1816,KAHALGAON,December,second,1300.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,10143,KAHALGAON D/S,January,first,2400.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,10143,KAHALGAON D/S,February,second,1300.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,10143,KAHALGAON D/S,March,first,1300.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,10143,KAHALGAON D/S,April,second,1700.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,10143,KAHALGAON D/S,May,first,790.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,10143,KAHALGAON D/S,June,second,240.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,10143,KAHALGAON D/S,July,first,130.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,10143,KAHALGAON D/S,September,first,170.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,10143,KAHALGAON D/S,October,second,540.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,10143,KAHALGAON D/S,November,first,1400.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Bihar_FC_2025,Bihar,FC,10143,KAHALGAON D/S,December,second,2400.0,https://gyanganga.ai/admin/fileupload/Bihar_FC_2025_CPCB.xlsx,Bihar_FC_2025_CPCB.xlsx
Jharkhand_FC_2025,Jharkhand,FC,10144,U/S NEAR LCT GHAT,January,first,34.0,https://gyanganga.ai/admin/fileupload/Jharkhand_FC_2025_CPCB.xlsx,Jharkhand_FC_2025_CPCB.xlsx
Jharkhand_FC_2025,Jharkhand,FC,10144,U/S NEAR LCT GHAT,February,second,27.0,https://gyanganga.ai/admin/fileupload/Jharkhand_FC_2025_CPCB.xlsx,Jharkhand_FC_2025_CPCB.xlsx
Jharkhand_FC_2025,Jharkhand,FC,10144,U/S NEAR LCT GHAT,March,first,17.0,https://gyanganga.ai/admin/fileupload/Jharkhand_FC_2025_CPCB.xlsx,Jharkhand_FC_2025_CPCB.xlsx
Jharkhand_FC_2025,Jharkhand,FC,10144,U/S NEAR LCT GHAT,April,second,21.0,https://gyanganga.ai/admin/fileupload/Jharkhand_FC_2025_CPCB.xlsx,Jharkhand_FC_2025_CPCB.xlsx
Jharkhand_FC_2025,Jharkhand,FC,10144,U/S NEAR LCT GHAT,December,second,79.0,https://gyanganga.ai/admin/fileupload/Jharkhand_FC_2025_CPCB.xlsx,Jharkhand_FC_2025_CPCB.xlsx
Jharkhand_FC_2025,Jharkhand,FC,10145,NEAR JANTA GHAT D/S,January,first,22.0,https://gyanganga.ai/admin/fileupload/Jharkhand_FC_2025_CPCB.xlsx,Jharkhand_FC_2025_CPCB.xlsx
Jharkhand_FC_2025,Jharkhand,FC,10145,NEAR JANTA GHAT D/S,February,second,34.0,https://gyanganga.ai/admin/fileupload/Jharkhand_FC_2025_CPCB.xlsx,Jharkhand_FC_2025_CPCB.xlsx
Jharkhand_FC_2025,Jharkhand,FC,10145,NEAR JANTA GHAT D/S,March,first,14.0,https://gyanganga.ai/admin/fileupload/Jharkhand_FC_2025_CPCB.xlsx,Jharkhand_FC_2025_CPCB.xlsx
Jharkhand_FC_2025,Jharkhand,FC,10145,NEAR JANTA GHAT D/S,April,second,21.0,https://gyanganga.ai/admin/fileupload/Jharkhand_FC_2025_CPCB.xlsx,Jharkhand_FC_2025_CPCB.xlsx
Jharkhand_FC_2025,Jharkhand,FC,10145,NEAR JANTA GHAT D/S,December,second,49.0,https://gyanganga.ai/admin/fileupload/Jharkhand_FC_2025_CPCB.xlsx,Jharkhand_FC_2025_CPCB.xlsx
Jharkhand_FC_2025,Jharkhand,FC,1059,RAJMAHAL,January,first,33.0,https://gyanganga.ai/admin/fileupload/Jharkhand_FC_2025_CPCB.xlsx,Jharkhand_FC_2025_CPCB.xlsx
Jharkhand_FC_2025,Jharkhand,FC,1059,RAJMAHAL,February,second,17.0,https://gyanganga.ai/admin/fileupload/Jharkhand_FC_2025_CPCB.xlsx,Jharkhand_FC_2025_CPCB.xlsx
Jharkhand_FC_2025,Jharkhand,FC,1059,RAJMAHAL,March,first,27.0,https://gyanganga.ai/admin/fileupload/Jharkhand_FC_2025_CPCB.xlsx,Jharkhand_FC_2025_CPCB.xlsx
Jharkhand_FC_2025,Jharkhand,FC,1059,RAJMAHAL,April,second,32.0,https://gyanganga.ai/admin/fileupload/Jharkhand_FC_2025_CPCB.xlsx,Jharkhand_FC_2025_CPCB.xlsx
Jharkhand_FC_2025,Jharkhand,FC,1059,RAJMAHAL,December,second,27.0,https://gyanganga.ai/admin/fileupload/Jharkhand_FC_2025_CPCB.xlsx,Jharkhand_FC_2025_CPCB.xlsx
Jharkhand_FC_2025,Jharkhand,FC,10146,SANGI DALAN,January,first,26.0,https://gyanganga.ai/admin/fileupload/Jharkhand_FC_2025_CPCB.xlsx,Jharkhand_FC_2025_CPCB.xlsx
Jharkhand_FC_2025,Jharkhand,FC,10146,SANGI DALAN,February,second,27.0,https://gyanganga.ai/admin/fileupload/Jharkhand_FC_2025_CPCB.xlsx,Jharkhand_FC_2025_CPCB.xlsx
Jharkhand_FC_2025,Jharkhand,FC,10146,SANGI DALAN,March,first,21.0,https://gyanganga.ai/admin/fileupload/Jharkhand_FC_2025_CPCB.xlsx,Jharkhand_FC_2025_CPCB.xlsx
Jharkhand_FC_2025,Jharkhand,FC,10146,SANGI DALAN,April,second,22.0,https://gyanganga.ai/admin/fileupload/Jharkhand_FC_2025_CPCB.xlsx,Jharkhand_FC_2025_CPCB.xlsx
Jharkhand_FC_2025,Jharkhand,FC,10146,SANGI DALAN,December,second,79.0,https://gyanganga.ai/admin/fileupload/Jharkhand_FC_2025_CPCB.xlsx,Jharkhand_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,5162,"FARAKKA,
MUSHIDABAD",January,first,460.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,5162,"FARAKKA,
MUSHIDABAD",February,second,330.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,5162,"FARAKKA,
MUSHIDABAD",March,first,790.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,5162,"FARAKKA,
MUSHIDABAD",April,second,1100.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,5162,"FARAKKA,
MUSHIDABAD",May,first,700.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,5162,"FARAKKA,
MUSHIDABAD",June,second,490.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,5162,"FARAKKA,
MUSHIDABAD",July,first,490.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,5162,"FARAKKA,
MUSHIDABAD",August,second,700.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,5162,"FARAKKA,
MUSHIDABAD",September,first,330.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,5162,"FARAKKA,
MUSHIDABAD",October,second,490.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,5162,"FARAKKA,
MUSHIDABAD",November,first,490.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,5162,"FARAKKA,
MUSHIDABAD",December,second,490.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10159,"KHAGRA, BEHARAMPORE",January,first,790.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10159,"KHAGRA, BEHARAMPORE",February,second,1300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10159,"KHAGRA, BEHARAMPORE",March,first,1700.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10159,"KHAGRA, BEHARAMPORE",April,second,1300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10159,"KHAGRA, BEHARAMPORE",May,first,1300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10159,"KHAGRA, BEHARAMPORE",June,second,790.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10159,"KHAGRA, BEHARAMPORE",July,first,1100.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10159,"KHAGRA, BEHARAMPORE",August,second,1300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10159,"KHAGRA, BEHARAMPORE",September,first,1300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10159,"KHAGRA, BEHARAMPORE",October,second,460.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10159,"KHAGRA, BEHARAMPORE",November,first,790.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10159,"KHAGRA, BEHARAMPORE",December,second,790.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,1080,BEHARAMPORE,January,first,4900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,1080,BEHARAMPORE,February,second,3300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,1080,BEHARAMPORE,March,first,4900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,1080,BEHARAMPORE,April,second,7000.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,1080,BEHARAMPORE,May,first,7900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,1080,BEHARAMPORE,June,second,3300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,1080,BEHARAMPORE,July,first,4900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,1080,BEHARAMPORE,August,second,4900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,1080,BEHARAMPORE,September,first,7900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,1080,BEHARAMPORE,October,second,2300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,1080,BEHARAMPORE,November,first,7000.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,1080,BEHARAMPORE,December,second,4900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10160,"GORABAZAR, BEHRAMPORE",January,first,2300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10160,"GORABAZAR, BEHRAMPORE",February,second,4900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10160,"GORABAZAR, BEHRAMPORE",March,first,7900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10160,"GORABAZAR, BEHRAMPORE",April,second,4900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10160,"GORABAZAR, BEHRAMPORE",May,first,4900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10160,"GORABAZAR, BEHRAMPORE",June,second,7000.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10160,"GORABAZAR, BEHRAMPORE",July,first,4600.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10160,"GORABAZAR, BEHRAMPORE",August,second,4900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10160,"GORABAZAR, BEHRAMPORE",September,first,7000.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10160,"GORABAZAR, BEHRAMPORE",October,second,4900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10160,"GORABAZAR, BEHRAMPORE",November,first,3300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10160,"GORABAZAR, BEHRAMPORE",December,second,3300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",January,first,790.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",February,second,1300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",March,first,1300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",April,second,2400.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",May,first,1300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",June,second,1700.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",July,first,2200.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",August,second,1700.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",September,first,2300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",October,second,1300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",November,first,1300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",December,second,1300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2506,"TRIBENI, NEAR BURNING GHAT",January,first,940.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2506,"TRIBENI, NEAR BURNING GHAT",February,second,1100.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2506,"TRIBENI, NEAR BURNING GHAT",March,first,1100.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2506,"TRIBENI, NEAR BURNING GHAT",April,second,1300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2506,"TRIBENI, NEAR BURNING GHAT",May,first,1100.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2506,"TRIBENI, NEAR BURNING GHAT",June,second,790.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2506,"TRIBENI, NEAR BURNING GHAT",July,first,1700.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2506,"TRIBENI, NEAR BURNING GHAT",August,second,2400.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2506,"TRIBENI, NEAR BURNING GHAT",September,first,3500.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2506,"TRIBENI, NEAR BURNING GHAT",October,second,2400.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2506,"TRIBENI, NEAR BURNING GHAT",November,first,1300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,2506,"TRIBENI, NEAR BURNING GHAT",December,second,790.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10161,"SHITALATALA, PALTA",January,first,2400.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10161,"SHITALATALA, PALTA",February,second,3100.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10161,"SHITALATALA, PALTA",March,first,3300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10161,"SHITALATALA, PALTA",April,second,4900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10161,"SHITALATALA, PALTA",May,first,7900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10161,"SHITALATALA, PALTA",June,second,7900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10161,"SHITALATALA, PALTA",July,first,9400.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10161,"SHITALATALA, PALTA",August,second,7900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10161,"SHITALATALA, PALTA",September,first,11000.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10161,"SHITALATALA, PALTA",October,second,4600.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10161,"SHITALATALA, PALTA",November,first,7000.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,10161,"SHITALATALA, PALTA",December,second,4900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,1054,PALTA,January,first,3500.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,1054,PALTA,February,second,3300.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,1054,PALTA,March,first,4900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,1054,PALTA,April,second,7000.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,1054,PALTA,May,first,4900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
WB_FC_2025,WB,FC,1054,PALTA,June,second,7900.0,https://gyanganga.ai/admin/fileupload/WB_FC_2025_CPCB.xlsx,WB_FC_2025_CPCB.xlsx
